Name,StartTime,EndTime,BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,IsWarmup,RPE,RIR,Categories,Note
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Trap bar DL,None,4,"80,0",,,Done,false,,,Back (Lower),
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Single Leg RDL,None,5,"40,0",,,Done,false,,,Hamstrings,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Single Leg RDL,None,5,"40,0",,,Done,false,,,Hamstrings,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Pulldown,Machine,6,"70,0",,,Done,false,,,"Back (Lower),Biceps,Trapezius",
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Pulldown,Machine,6,"60,0",,,Done,false,,,"Back (Lower),Biceps,Trapezius",
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Pulldown,Machine,8,"60,0",,,Done,false,,,"Back (Lower),Biceps,Trapezius",
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Bicep Curl,Dumbbell,10,"10,0",,,Done,false,,,"Biceps,Forearms",
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Bicep Curl,Dumbbell,10,"12,5",,,Done,false,,,"Biceps,Forearms",
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Bicep Curl,Dumbbell,10,"21,25",,,Done,false,,,"Biceps,Forearms",
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Triceps Extension,Cable,10,"17,5",,,Done,false,,,Triceps,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Triceps Extension,Cable,10,"17,5",,,Done,false,,,Triceps,
FullBody A,2025-08-12T10:20:32Z,2025-08-12T11:01:33Z,"88,0",Triceps Extension,Cable,9,"17,5",,,Done,false,,,Triceps,
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Bench Press,Barbell,10,"40,0",,,Done,false,,,"Pectorals,Triceps,Deltoids",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Bench Press,Barbell,5,"50,0",,,Done,false,,,"Pectorals,Triceps,Deltoids",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Bench Press,Barbell,4,"50,0",,,Done,false,,,"Pectorals,Triceps,Deltoids",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",T-Bar Row,None,6,"30,0",,,Done,false,6,,"Trapezius,Lat",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",T-Bar Row,None,5,"40,0",,,Done,false,7,,"Trapezius,Lat",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",T-Bar Row,None,8,"30,0",,,Done,false,6,,"Trapezius,Lat",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Chest Fly,Cable,10,"10,0",,,Done,false,6,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Chest Fly,Cable,7,"12,5",,,Done,false,7,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Chest Fly,Cable,7,"10,0",,,Done,false,7,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Shoulder Fly,Cable,8,"2,5",,,Done,false,7,,"Trapezius,Deltoids",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Shoulder Fly,Cable,7,"3,75",,,Done,false,7,,"Trapezius,Deltoids",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Shoulder Fly,Cable,11,"2,5",,,Done,false,7,,"Trapezius,Deltoids",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Bicep Curl,Dumbbell,10,"17,5",,,Done,false,6,,"Biceps,Forearms",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Bicep Curl,Dumbbell,10,"15,0",,,Done,false,6,,"Biceps,Forearms",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Bicep Curl,Dumbbell,8,"21,25",,,Done,false,,,"Biceps,Forearms",
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Triceps Extension,Cable,10,"17,5",,,Done,false,,,Triceps,
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Triceps Extension,Cable,9,"17,5",,,Done,false,,,Triceps,
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Seated Calves Raises,Machine,15,"20,0",,,Done,false,6,,Calves,
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Seated Calves Raises,Machine,12,"25,0",,,Done,false,7,,Calves,
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Seated Calves Raises,Machine,12,"25,0",,,Done,false,7,,Calves,
Workout,2025-09-25T10:03:55Z,2025-09-25T11:00:00Z,"85,0",Seated Calves Raises,Machine,12,"30,0",,,Done,false,,,Calves,
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Bulgarian Split Squat,None,8,"35,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Bulgarian Split Squat,None,8,"40,0",,,Done,false,7,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Bulgarian Split Squat,None,8,"45,0",,,Done,false,8,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Barbell Row,Barbell,8,"40,0",,,Done,false,6,,"Lat,Trapezius,Biceps,Rhomboids,Spinal erectors",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Barbell Row,Barbell,8,"50,0",,,Done,false,7,,"Lat,Trapezius,Biceps,Rhomboids,Spinal erectors",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Barbell Row,Barbell,8,"50,0",,,Done,false,7,,"Lat,Trapezius,Biceps,Rhomboids,Spinal erectors",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Lateral Raise,Cable,15,"2,5",,,Done,false,7,,"Deltoids,Obliques",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Lateral Raise,Cable,15,"2,5",,,Done,false,8,,"Deltoids,Obliques",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Face Pull,Cable,10,"12,5",,,Done,false,7,,"Deltoids,Trapezius,Infraspinatus",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Face Pull,Cable,10,"12,5",,,Done,false,8,,"Deltoids,Trapezius,Infraspinatus",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Bicep Curl,Dumbbell,12,"12,5",,,Done,false,6,,"Biceps,Forearms",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Bicep Curl,Dumbbell,10,"15,0",,,Done,false,,,"Biceps,Forearms",
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Triceps Extension,Cable,12,"12,5",,,Done,false,6,,Triceps,
FullBody B,2025-10-14T10:03:11Z,2025-10-14T10:39:56Z,"85,0",Triceps Extension,Cable,12,"15,0",,,Done,false,,,Triceps,
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Ab Wheel,Ab wheel,6,,,,Done,false,10,,"Abdominals (Upper),Back (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Ab Wheel,Ab wheel,6,,,,Done,false,10,,"Abdominals (Upper),Back (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Ab Wheel,Ab wheel,6,,,,Done,false,10,,"Abdominals (Upper),Back (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Russian twist,None,30,,,,Done,false,7,,"Obliques,Abdominals (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Russian twist,None,30,,,,Done,false,8,,"Obliques,Abdominals (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Russian twist,None,30,,,,Done,false,8,,"Obliques,Abdominals (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Hollow hold,None,0,,00:00:30,,Done,false,7,,"Transverse abdominis,Rectus abdominis,Hip flexors",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Hollow hold,None,0,,00:00:30,,Done,false,7,,"Transverse abdominis,Rectus abdominis,Hip flexors",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Hollow hold,None,0,,00:00:25,,Done,false,8,,"Transverse abdominis,Rectus abdominis,Hip flexors",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Plank walkouts,None,30,,,,Done,false,6,,"Abdominals (Upper),Abdominals (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Plank walkouts,None,30,,,,Done,false,7,,"Abdominals (Upper),Abdominals (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Plank walkouts,None,30,,,,Done,false,7,,"Abdominals (Upper),Abdominals (Lower)",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Leg raises,None,20,,,,Done,false,9,,"Hip flexors,Rectus abdominis",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Leg raises,None,20,,,,Done,false,9,,"Hip flexors,Rectus abdominis",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Leg raises,None,20,,,,Done,false,9,,"Hip flexors,Rectus abdominis",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Side plank with leg raise,None,30,,,,Done,false,7,,"Obliques,Gluteals,Hip adbuctors",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Side plank with leg raise,None,15,,,,Done,false,6,,"Obliques,Gluteals,Hip adbuctors",Genou 
Core Routine,2025-10-15T16:33:09Z,2025-10-15T17:00:12Z,"85,0",Side plank with leg raise,None,15,,,,Done,false,6,,"Obliques,Gluteals,Hip adbuctors",Genou 
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Bench Press,Barbell,4,"50,0",,,Done,false,8,,"Pectorals,Triceps,Deltoids",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Bench Press,Barbell,8,"40,0",,,Done,false,6,,"Pectorals,Triceps,Deltoids",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Bench Press,Barbell,5,"40,0",,,Done,false,6,,"Pectorals,Triceps,Deltoids",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Bench Press,Barbell,1,"60,0",,,Failed,false,,,"Pectorals,Triceps,Deltoids",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Incline Dumbell Press,Dumbbell,7,"18,0",,,Done,false,7,,"Pectorals,Deltoids,Triceps",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Incline Dumbell Press,Dumbbell,6,"18,0",,,Done,false,7,,"Pectorals,Deltoids,Triceps",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Incline Dumbell Press,Dumbbell,6,"18,0",,,Done,false,8,,"Pectorals,Deltoids,Triceps",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Chest Fly,Cable,12,"7,5",,,Done,false,6,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Chest Fly,Cable,8,"10,0",,,Done,false,7,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Chest Fly,Cable,7,"10,0",,,Done,false,8,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Shoulder Fly,Cable,14,"2,5",,,Done,false,7,,"Trapezius,Deltoids",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Shoulder Fly,Cable,10,"2,5",,,Done,false,7,,"Trapezius,Deltoids",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Face Pull,Cable,10,"12,5",,,Done,false,4,,"Deltoids,Trapezius,Infraspinatus",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Face Pull,Cable,10,"17,5",,,Done,false,6,,"Deltoids,Trapezius,Infraspinatus",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Face Pull,Cable,8,"21,25",,,Done,false,8,,"Deltoids,Trapezius,Infraspinatus",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Face Pull,Cable,8,"21,25",,,Done,false,7,,"Deltoids,Trapezius,Infraspinatus",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Triceps Extension,Cable,10,"15,0",,,Done,false,,,Triceps,
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Triceps Extension,Cable,10,"15,0",,,Done,false,,,Triceps,
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Triceps Kickback,Cable,10,"2,5",,,Done,false,,,Triceps,
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Triceps Kickback,Cable,10,"2,5",,,Done,false,,,Triceps,
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Abs chop,None,8,"0,0",,,Done,false,,,"Abdominals (Upper),Abdominals (Lower)",
Workout,2025-10-17T15:02:15Z,2025-10-17T16:05:01Z,"85,0",Abs chop,None,8,"0,0",,,Done,false,,,"Abdominals (Upper),Abdominals (Lower)",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Incline Dumbell Press,Dumbbell,7,"20,0",,,Done,false,9,,"Pectorals,Deltoids,Triceps",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Incline Dumbell Press,Dumbbell,5,"20,0",,,Done,false,8,,"Pectorals,Deltoids,Triceps",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Incline Dumbell Press,Dumbbell,6,"17,5",,,Done,false,,,"Pectorals,Deltoids,Triceps",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Pulldown,Machine,7,"70,0",,,Done,false,,,"Back (Lower),Biceps,Trapezius",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Pulldown,Machine,5,"80,0",,,Done,false,,,"Back (Lower),Biceps,Trapezius",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Pulldown,Machine,5,"60,0",,,Done,false,,,"Back (Lower),Biceps,Trapezius",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Bicep Curl,Dumbbell,12,"17,5",,,Done,false,,,"Biceps,Forearms",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Bicep Curl,Dumbbell,12,"17,5",,,Done,false,,,"Biceps,Forearms",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Triceps Extension,Cable,12,"12,5",,,Done,false,,,Triceps,
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Triceps Extension,Cable,12,"12,5",,,Done,false,,,Triceps,
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Cable crunch,None,10,"25,0",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Cable crunch,None,8,"40,0",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
FullBody A,2025-10-21T10:12:06Z,2025-10-21T10:48:32Z,"85,0",Cable crunch,None,8,"40,0",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Incline Dumbell Press,Dumbbell,6,"20,0",,,Done,false,7,,"Pectorals,Deltoids,Triceps",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Incline Dumbell Press,Dumbbell,4,"22,5",,,Done,false,8,,"Pectorals,Deltoids,Triceps",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Incline Dumbell Press,Dumbbell,5,"22,5",,,Done,false,8,,"Pectorals,Deltoids,Triceps",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Chest Fly,Cable,10,"10,0",,,Done,false,7,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Chest Fly,Cable,8,"12,5",,,Done,false,7,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Chest Fly,Cable,7,"12,5",,,Done,false,,,"Pectorals,Deltoids,Triceps,Biceps",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Shoulder Fly,Cable,10,"2,5",,,Done,false,8,,"Trapezius,Deltoids",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Shoulder Fly,Cable,6,"5,0",,,Done,false,,,"Trapezius,Deltoids",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Shoulder Fly,Cable,6,"5,0",,,Done,false,,,"Trapezius,Deltoids",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Face Pull,Cable,8,"21,25",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Face Pull,Cable,8,"21,25",,,Done,false,,,"Deltoids,Trapezius,Infraspinatus",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Triceps Extension,Cable,10,"17,5",,,Done,false,,,Triceps,
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Triceps Extension,Cable,10,"17,5",,,Done,false,,,Triceps,
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Triceps Extension,Cable,12,"15,0",,,Done,false,,,Triceps,
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Cable crunch,None,12,"32,5",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Cable crunch,None,10,"40,0",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Cable crunch,None,10,"40,0",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
Workout,2025-10-27T10:45:52Z,2025-10-27T11:37:45Z,"85,0",Cable crunch,None,8,"43,75",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Trap bar DL,None,5,"90,0",,,Done,false,7,,Back (Lower),
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Trap bar DL,None,5,"100,0",,,Done,false,8,,Back (Lower),
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Trap bar DL,None,5,"90,0",,,Done,false,7,,Back (Lower),
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Bulgarian Split Squat,None,6,"45,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Bulgarian Split Squat,None,8,"45,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Bulgarian Split Squat,None,8,"35,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Cable crunch,None,10,"25,0",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Cable crunch,None,10,"36,25",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
Workout B,2025-10-29T11:21:56Z,2025-10-29T11:57:34Z,"85,0",Cable crunch,None,10,"40,0",,,Done,false,,,"Abdominals (Lower),Abdominals (Upper)",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Plank walkouts,None,5,,,,Done,false,,,"Abdominals (Upper),Abdominals (Lower)",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Plank walkouts,None,5,,,,Done,false,,,"Abdominals (Upper),Abdominals (Lower)",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Hollow hold,None,0,,00:00:25,,Done,false,,,"Transverse abdominis,Rectus abdominis,Hip flexors",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Hollow hold,None,0,,00:00:25,,Done,false,,,"Transverse abdominis,Rectus abdominis,Hip flexors",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Ab Wheel,Ab wheel,5,,,,Done,false,,,"Abdominals (Upper),Back (Lower)",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Ab Wheel,Ab wheel,5,,,,Done,false,,,"Abdominals (Upper),Back (Lower)",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Ab Wheel,Ab wheel,5,,,,Done,false,,,"Abdominals (Upper),Back (Lower)",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Russian twist,None,20,,,,Done,false,,,"Obliques,Abdominals (Lower)",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Russian twist,None,20,,,,Done,false,,,"Obliques,Abdominals (Lower)",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Leg raises,None,10,,,,Done,false,,,"Hip flexors,Rectus abdominis",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Leg raises,None,10,,,,Done,false,,,"Hip flexors,Rectus abdominis",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Side plank with leg raise,None,6,,,,Done,false,,,"Obliques,Gluteals,Hip adbuctors",
Core Routine,2025-11-26T17:57:17Z,2025-11-26T18:11:18Z,"85,0",Side plank with leg raise,None,6,,,,Done,false,,,"Obliques,Gluteals,Hip adbuctors",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Squat,Barbell,15,"40,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Squat,Barbell,15,"40,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Squat,Barbell,15,"40,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Bulgarian Split Squat,None,6,"15,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Bulgarian Split Squat,None,4,"35,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Barbell Row,Barbell,15,"20,0",,,Done,false,,,"Lat,Trapezius,Biceps,Rhomboids,Spinal erectors",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Barbell Row,Barbell,15,"30,0",,,Done,false,,,"Lat,Trapezius,Biceps,Rhomboids,Spinal erectors",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Barbell Row,Barbell,13,"40,0",,,Done,false,,,"Lat,Trapezius,Biceps,Rhomboids,Spinal erectors",
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",DB Bench Press,None,12,"12,5",,,Done,false,,,,
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",DB Bench Press,None,12,"12,5",,,Done,false,,,,
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",DB Bench Press,None,12,"12,5",,,Done,false,,,,
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Seated Shoulder press,Dumbbell,10,"7,5",,,Done,false,,,Deltoids,
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Seated Shoulder press,Dumbbell,12,"5,0",,,Done,false,,,Deltoids,
Workout,2026-01-05T11:04:38Z,2026-01-05T11:51:18Z,"85,0",Seated Shoulder press,Dumbbell,12,"5,0",,,Done,false,,,Deltoids,
AA-A,2026-01-26T11:22:46Z,2026-01-26T11:55:23Z,"85,0",Squat,Barbell,10,"40,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
AA-A,2026-01-26T11:22:46Z,2026-01-26T11:55:23Z,"85,0",Squat,Barbell,10,"40,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
AA-A,2026-01-26T11:22:46Z,2026-01-26T11:55:23Z,"85,0",Squat,Barbell,10,"40,0",,,Done,false,,,"Gluteals,Quadriceps,Hamstrings,Core stabilizer,Spinal erectors",
AA-A,2026-01-26T11:22:46Z,2026-01-26T11:55:23Z,"85,0",Bulgarian Split Squat,None,12,"20,0",,,NotStarted,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
AA-A,2026-01-26T11:22:46Z,2026-01-26T11:55:23Z,"85,0",Bulgarian Split Squat,None,12,"15,0",,,NotStarted,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
AA-A,2026-01-26T11:22:46Z,2026-01-26T11:55:23Z,"85,0",Bulgarian Split Squat,None,12,"15,0",,,NotStarted,false,,,"Gluteals,Quadriceps,Hamstrings,Adductors,Calves",
